timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777284038553,10,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,2,2,http://localhost:8080/api/roadmaps,0,0,10
1777284038621,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,3,3,http://localhost:8080/api/roadmaps,0,0,0
1777284038677,0,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,3,3,http://localhost:8080/api/roadmap-items,0,0,0
1777284038722,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,4,4,http://localhost:8080/api/roadmaps,0,0,0
1777284038727,0,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,4,4,http://localhost:8080/api/roadmap-items,0,0,0
1777284038781,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,4,4,http://localhost:8080/api/tags,0,0,1
1777284038818,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,5,5,http://localhost:8080/api/roadmaps,0,0,0
1777284038824,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,5,5,http://localhost:8080/api/roadmap-items,0,0,1
1777284038830,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,5,5,http://localhost:8080/api/tags,0,0,0
1777284038888,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,5,5,http://localhost:8080/api/comments,0,0,0
1777284038912,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,6,6,http://localhost:8080/api/roadmaps,0,0,0
1777284038921,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,6,6,http://localhost:8080/api/roadmap-items,0,0,0
1777284038926,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,6,6,http://localhost:8080/api/tags,0,0,0
1777284038931,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,6,6,http://localhost:8080/api/comments,0,0,0
1777284038993,1,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,6,6,http://localhost:8080/api/roadmaps/1,0,0,1
1777284039015,0,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,7,7,http://localhost:8080/api/roadmap-items,0,0,0
1777284039015,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,7,7,http://localhost:8080/api/roadmaps,0,0,1
1777284039027,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,7,7,http://localhost:8080/api/comments,0,0,0
1777284039027,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,7,7,http://localhost:8080/api/tags,0,0,0
1777284039037,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,7,7,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039099,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,7,7,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039113,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,8,8,http://localhost:8080/api/roadmaps,0,0,0
1777284039120,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,8,8,http://localhost:8080/api/tags,0,0,1
1777284039121,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,8,8,http://localhost:8080/api/roadmap-items,0,0,1
1777284039129,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,8,8,http://localhost:8080/api/comments,0,0,0
1777284039133,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,8,8,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039142,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,8,8,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039206,1,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,8,8,http://localhost:8080/api/comments,0,0,1
1777284039216,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,9,9,http://localhost:8080/api/roadmaps,0,0,0
1777284039216,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,9,9,http://localhost:8080/api/roadmap-items,0,0,1
1777284039226,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,9,9,http://localhost:8080/api/tags,0,0,1
1777284039226,1,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,9,9,http://localhost:8080/api/comments,0,0,1
1777284039233,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,9,9,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039239,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,9,9,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039249,0,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,9,9,http://localhost:8080/api/comments,0,0,0
1777284039313,1,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,9,9,http://localhost:8080/api/tags,0,0,1
1777284039320,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
1777284039322,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,1
1777284039322,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,1
1777284039332,1,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,1
1777284039332,1,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,1
1777284039338,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039345,1,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,1
1777284039355,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039417,1,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,1
1777284039418,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
1777284039427,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,1
1777284039428,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039428,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039435,0,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,0
1777284039439,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039440,1,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,1
1777284039451,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039460,1,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,1
1777284039521,1,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
1777284039525,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,1
1777284039531,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039531,1,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039534,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039541,0,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039545,0,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,0
1777284039546,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039556,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284039565,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284039626,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284039627,1,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,1
1777284039632,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039634,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039637,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039643,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039648,0,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039648,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284039662,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284039671,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284039727,0,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284039732,0,Create Comment,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039734,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039739,0,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284039740,0,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,0
1777284039749,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284039750,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039751,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284039765,1,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,1
1777284039775,0,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284039830,0,GET /roadmap-items/n-plus-one,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/n-plus-one,0,0,0
1777284039838,0,Get Roadmap By Id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284039839,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039843,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039845,1,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,1
1777284039855,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284039855,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284039855,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284039867,0,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284039877,0,GET /roadmap-items/n-plus-one,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/n-plus-one,0,0,0
1777284039936,0,GET /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284039943,1,Get Roadmap Items Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,"http://localhost:8080/api/roadmap-items/page?page=0&size=3&sort=id,asc",0,0,1
1777284039944,1,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,1
1777284039949,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284039951,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284039959,1,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,1
1777284039960,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284039960,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284039973,0,GET /roadmap-items/n-plus-one,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/n-plus-one,0,0,0
1777284039979,1,GET /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,1
1777284040042,0,GET /roadmaps?title={title},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps?title=Roadmap-fb7b649d-bd01-4629-a0ad-1da55607ee19,0,0,0
1777284040049,0,Get All Comments,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/comments,0,0,0
1777284040049,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284040054,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284040055,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284040062,0,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284040066,0,GET /roadmap-items/n-plus-one,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/n-plus-one,0,0,0
1777284040066,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284040075,0,GET /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284040085,0,GET /roadmaps?title={title},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps?title=Roadmap-fb7b649d-bd01-4629-a0ad-1da55607ee19,0,0,0
1777284040146,1,POST /transactions/with-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/with-transactional,0,0,1
1777284040151,0,Get All Tags,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284040155,0,Get All Users,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/users,0,0,0
1777284040155,0,GET /roadmaps,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284040160,0,GET /roadmap-items/fetch-join,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/fetch-join,0,0,0
1777284040163,0,GET /roadmap-items/n-plus-one,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/n-plus-one,0,0,0
1777284040167,0,GET /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284040171,0,GET /roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284040176,1,GET /roadmaps?title={title},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps?title=Roadmap-fb7b649d-bd01-4629-a0ad-1da55607ee19,0,0,1
